name,type,categories,floors,external_id,location_id
Postcardcube,store,Home & Décor,,a20a6f06-0522-5e48-a210-be1f2c07a9f8,el_6a3c009b9be02b000121fa85
SONGBIRD,store,Fashion & Accessories,,797ae29d-45c8-5604-bd43-301756f008c9,el_6a3c009b9be02b000121fa86
BROOO,store,Fashion & Accessories,,f5254582-7389-5581-9a4d-373e3f01a3da,el_6a3c009b9be02b000121fa87
PROMPINK,store,Fashion & Accessories,,08f3706c-047a-5002-9187-37a3ab8ac284,el_6a3c009b9be02b000121fa88
ONITSUKA TIGER,store,Fashion & Accessories,,01f55f88-dc58-5a77-a3f7-cf7a895f35e9,el_6a3c009b9be02b000121fa89
COMMA AND SHOPPING BAG,store,Fashion & Accessories,,887b75a8-39ae-51a7-ba8c-073f9d983209,el_6a3c009b9be02b000121fa8a
HAPPY TELL,store,Fashion & Accessories,,d03370a8-78c3-5f43-bd46-0a85a31d2a9d,el_6a3c009b9be02b000121fa8b
CARISA,store,Others,,c63fc3e9-6898-5e08-9082-81771b3f95f5,el_6a3c009b9be02b000121fa8c
BOYY,store,Fashion & Accessories,,ea54f1b3-0782-5bdc-b7f1-1a8c0afc6bff,el_6a3c009b9be02b000121fa8d
WAKINGBEE,store,Fashion & Accessories,,9c1d7fa7-f427-50d5-a0a3-cf84850288fb,el_6a3c009b9be02b000121fa8e
THE O.B.A,store,Health & Beauty,,de6aa295-4e17-5f91-86ac-c0e436634f4d,el_6a3c009b9be02b000121fa8f
J&T EXPRESS,store,General Service,,2c20e1b9-5472-53a4-bcc5-d54d5ee3a47b,el_6a3c009b9be02b000121fa90
SAMSONITE,store,Lifestyle,,205bba62-cb40-5bf0-9eb1-51070f14efbe,el_6a3c009b9be02b000121fa91
ATM SIAM COMMERCIAL BANK,store,Bank & ATM,,fe889af0-6cb6-5b0a-a1a0-21c792e6d6eb,el_6a3c009b9be02b000121fa92
Hugcraft Shopping bag,store,General Service,,de5f1fb9-0958-5429-a461-d5eca414a9dd,el_6a3c009b9be02b000121fa93
TSUJIHAN,store,Food & Beverage,,463bdcee-2f38-5304-916c-faa0134b26fd,el_6a3c009b9be02b000121fa94
PARKSIDE MARKET,store,Food & Beverage,,0983258e-c105-54cb-a5ee-e1feeb26476f,el_6a3c009b9be02b000121fa95
COCCINELLE,store,Fashion & Accessories,,83891402-0d3a-58ce-a383-0c84f6e7e33a,el_6a3c009b9be02b000121fa96
GONGDID,store,Fashion & Accessories,,fee8ba3e-ad6f-5a89-b42f-86b7e26e85a6,el_6a3c009b9be02b000121fa97
BKK DIAMOND,store,General Service,,b3f4f300-e35b-5d7c-af93-2570fdb46d38,el_6a3c009b9be02b000121fa98
BIRKENSTOCK,store,Fashion & Accessories,,1a41ac82-bbf6-5a72-bd54-c39de0e54058,el_6a3c009b9be02b000121fa99
FUNDAO,store,Fashion & Accessories,,87c6f960-7ee5-5dc7-874f-15721fcbbd00,el_6a3c009b9be02b000121fa9a
ASA SERIVCES,store,General Service,,b30cb673-2f52-5564-b01f-3137e3ea7545,el_6a3c009b9be02b000121fa9b
MOMOKO BAG & SHOES SPA,store,Home & Décor,,9cc6d9a3-fd9c-5563-a31c-07e45c89c0ac,el_6a3c009b9be02b000121fa9c
LONDON BROWN,store,Fashion & Accessories,,3eceec42-42d1-5548-9ed1-0a8668614351,el_6a3c009b9be02b000121fa9e
TIME THAI BY TAG,store,General Service,,9bff48c2-5ae6-52ee-a354-2f4b9fb1e5ba,el_6a3c009b9be02b000121fa9f
BLANC.BANGKOK,store,Fashion & Accessories,,50a1220c-9806-5de5-8d72-559ebef3c687,el_6a3c009b9be02b000121faa0
GRUMPY,store,Fashion & Accessories,,fd79fcbf-4bc2-578a-b8d0-d7b6449921a4,el_6a3c009b9be02b000121faa1
RARERHYTH,store,Fashion & Accessories,,911b3aa8-79e7-5a2e-8908-2a8c075178f0,el_6a3c009b9be02b000121faa2
TA Active,store,Fashion & Accessories,,8beab049-e8d5-5b70-bb34-37c904193173,el_6a3d521af460b200018a9470
COLE HAAN,store,Fashion & Accessories,,0bb3fdbf-377f-59dd-ab49-80295ae34ae7,el_6a468cd19b61310001a9fb91
NANA JITTANG,store,Home & Décor,,7dbaf7e6-b895-51f3-9301-ee08660745a3,el_6a47de2f9db60f000196b307
HIGHESTJUMP,store,Fashion & Accessories,,4c99487c-ae74-5cf4-8b3f-eb3065a07eae,el_6a47de2f9db60f000196b308
SCENTERY,store,Health & Beauty,,1ff7db8f-860c-53c4-ad65-eb8b6e8554d7,el_6a47de2f9db60f000196b309
SCULPTURE BANGKOK,store,Others,,1eeb76c3-222e-5434-a62d-f7136b76e6f3,el_6a4e759ad811ac0001bb4605
STRUGGER.STUDIO,store,Fashion & Accessories,,8ccb4348-0580-53fe-a83a-17cadfd49ab5,el_6a5a531eaf180c00016ad747
OKI,store,Fashion & Accessories,,6e2b3a7e-967c-5b76-b9c0-d91546270889,el_6a5a531eaf180c00016ad748
ODDINARY,store,Fashion & Accessories,,9653a2b5-6476-507e-821c-b3d676508a59,el_6a5cf627af667b00019d4d11
