name,type,categories,floors,external_id,location_id
SANTAFE' STEAK,store,Food & Beverage,,ca52588d-d00a-54b2-9e89-c3cd6950d525,el_69caa0a1cf7a61000106548e
SUSHI EXPRESS,store,Food & Beverage,,ff033397-94ab-51d8-aca8-8ec12e7e53f0,el_69caa0a1cf7a610001065490
Nose Tea,store,Food & Beverage,,4dcbb4cd-4c85-581d-b8de-2497c558db7b,el_69cd4344e6d98800010a7b56
SIZZLER,store,Food & Beverage,,c25f8373-346f-5848-b446-f23d87ab4039,el_69de668d75566b0001db39ed
แหลมเจริญูซีฟู้ด,store,Food & Beverage,,7814c90e-d522-5b0b-9a81-c9e761f240ce,el_6a0ddc8e9c6c520001b832ed
LH BANK,store,Bank & ATM,,ce8f0aae-b457-5f77-8482-8361a61168c2,el_6a1322bbc031370001c3d63a
MOLTO,store,Food & Beverage,,c9a46b87-04b9-5ca1-ba4e-b0d2887ce27c,el_6a3c0125b932130001a4e7bd
AEON THANA SINSAP,store,Bank & ATM,,ae246d51-6490-5a9e-bf55-d3470f65e7b2,el_6a3c0125b932130001a4e7be
ปังสยาม,store,Food & Beverage,,864e0add-abe2-5ab9-8ab8-c8c7f27a8b64,el_6a3c0125b932130001a4e7bf
J&T EXPRESS,store,General Service,,55462c6e-610e-5cb3-8cac-01fa7a2c9074,el_6a3c0125b932130001a4e7c1
SOUL SENSE,store,Home & Décor,,9df46a2e-9525-5011-8da2-e044ba31f48c,el_6a3c0125b932130001a4e7c2
MAKOTO AND MISTER ROBOT,store,Home & Décor,,6769d5e7-ac0d-577d-8ab3-df4aafd71e3e,el_6a3c0125b932130001a4e7c4
DAISO,store,Home & Décor,,4c6770f8-4041-5515-9c3e-85e247d0e5ef,el_6a3c0125b932130001a4e7c6
CLAUDIA & DAVIS COSMETICS SOLUTION,store,Health & Beauty,,4f7e141a-0fcf-5e1f-9a90-3c1a09df2f02,el_6a3c0125b932130001a4e7c9
MAESRIRUEN,store,Food & Beverage,,8f29b52a-0831-5c87-acba-c2738582968f,el_6a3c0125b932130001a4e7ca
Bowcake,store,Food & Beverage,,bf0c526c-f58b-58af-b1b3-a9001961e385,el_6a3c0125b932130001a4e7cb
ORANGE GATE,store,Super Market,,13cf2c08-f400-50b2-9f94-2b4094258165,el_6a3c0125b932130001a4e7ce
FOCUS,store,Technology,,b71ac003-a135-5caa-a884-57ea138b0007,el_6a3c0125b932130001a4e7d0
CHRISTSIANO,store,Fashion & Accessories,,a392c520-e5ea-508f-ab63-f2e550ea5644,el_6a3c0125b932130001a4e7d1
TIFFANY SALON & SPA,store,Health & Beauty,,e3a1829b-cbff-59bd-a6f2-cd1c4abc12fd,el_6a3c0125b932130001a4e7d3
YUEDPAO,store,Fashion & Accessories,,437fb4fd-d1da-5aa6-8f2e-3758465b14cd,el_6a3c0125b932130001a4e7d4
หมอนโรงแรม 6 ดาว,store,Home & Décor,,653baa2a-6b9d-5243-8dfa-37e3f54e5c8b,el_6a3c0125b932130001a4e7d6
BONJOUR,store,Food & Beverage,,eb0570d7-0d41-5abe-b667-ff26c35a6d9b,el_6a3c0125b932130001a4e7d7
SE-ED BOOK CENTER,store,Book & Stationeries,,e8eac536-ed19-5f81-8e52-68813f78d813,el_6a3c0125b932130001a4e7d8
KAYAJIT,store,Others,,ef24cc15-c086-5143-a0ab-4a1ac75a36f7,el_6a3c0125b932130001a4e7d9
MISTER DONUT,store,Food & Beverage,,e93e26bf-6fe3-5caa-9448-97f05b670157,el_6a3c0125b932130001a4e7da
EXPORT SHOP,store,Fashion & Accessories,,13211d0f-3a02-5122-9abc-eda1db482a25,el_6a3c0125b932130001a4e7dd
FUN CITY,store,Entertainment,,1001d660-b03f-547b-ae17-47a681075fe3,el_6a3c0125b932130001a4e7df
DARLING DOGS,store,Pet Service,,8c7a5d93-2836-5326-a025-481854be44d9,el_6a3c0125b932130001a4e7e3
YOGURUTO,store,Food & Beverage,,a9ac5c15-d6a9-55dc-9f37-af92a390eb63,el_6a3c0125b932130001a4e7e4
VIVA,store,Fashion & Accessories,,fbdada3f-9527-5be5-8199-5b12be7f0eef,el_6a3c0125b932130001a4e7e5
SMILEYHOUND,store,Fashion & Accessories,,72b8901d-7666-500a-a730-10fb25083406,el_6a3c0125b932130001a4e7e6
ลูกชาย โมบาย,store,Technology,,d00ebfb1-9132-58eb-9942-fe9e3284a7a9,el_6a3c0125b932130001a4e7e7
SKECHERS,store,Fashion & Accessories,,c83b0ada-39af-5475-9e62-6781e70002fe,el_6a3c0125b932130001a4e7e8
ร้านข้าวไข่เจียวทรงเครื่อง,store,Food & Beverage,,e4a91678-0a0f-5d46-b40d-cca447312cb6,el_6a3c0125b932130001a4e7e9
ศิริประภาขนมเบื้อง,store,Food & Beverage,,2509418c-0007-522a-97ad-897581ce3532,el_6a3c0125b932130001a4e7eb
อ๋อม&บี,store,Technology,,a46cda74-6422-5863-9708-c533d883017a,el_6a3c0125b932130001a4e7ec
กุยช่ายตลาดพลู,store,Food & Beverage,,f8ed144f-95b4-5375-b9c3-5665cdc0e99f,el_6a3c0125b932130001a4e7f0
เอก โมบาย,store,Technology,,33342afb-24bc-54b4-a554-ef50a3962379,el_6a3c0125b932130001a4e7f1
THE NEXT,store,General Service,,c0fe7c00-7bd4-5f7d-b539-d4b4a22536e5,el_6a3c0125b932130001a4e7f2
NAVIO BY RATCHADA,store,Home & Décor,,73d6e907-ece3-53d5-8256-aec647ed5b97,el_6a3c0125b932130001a4e7f4
AUNTIE ANNE'S,store,Food & Beverage,,a558807f-1c4a-5789-a4e6-b549ccc0224e,el_6a3c0125b932130001a4e7f5
BOOST JUICE BAR,store,Food & Beverage,,33ba160c-d7e3-537c-aaf4-4935a50f596f,el_6a3c0125b932130001a4e7f6
