mall_code,mall_name,store_name,group,brand,categories,floors,external_id,location_id
LPO,Central Ladprao,CATERPILLAR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cbe1d89a-6672-52af-ab1e-884692e4a54f,el_68767c49ddb71f0001a267e4
LPO,Central Ladprao,CARROT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f7df8024-9067-5632-b961-ab2e942c86fe,el_68767c49ddb71f0001a267e5
LPO,Central Ladprao,IBILI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,009aac6b-78bd-5597-9d41-669f4f65f308,el_68767c49ddb71f0001a267e6
LPO,Central Ladprao,CHERILON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,49c49402-9081-51c7-9e1f-d79487e6028b,el_68767c49ddb71f0001a267e7
LPO,Central Ladprao,WARDROBE MINISTRY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bba0c57c-2bdd-52d0-8cc6-b7156169542c,el_68767c49ddb71f0001a267e8
LPO,Central Ladprao,TURBORA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,31b5fbdc-c8f7-5d35-9719-e6256a7bbf7c,el_68767c49ddb71f0001a267e9
LPO,Central Ladprao,TAKARA TOMY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,88b7132d-91c7-5704-b56e-a04c28f0f6dd,el_68767c49ddb71f0001a267ea
LPO,Central Ladprao,MARIMEKKO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,87613e9c-d6f4-5a35-82f0-cb37742bdfa7,el_68767c49ddb71f0001a267eb
LPO,Central Ladprao,CLASSIE LEATHER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,42f2a28c-378f-5c68-9985-1f4f35c447b7,el_68767c49ddb71f0001a267ec
LPO,Central Ladprao,PAZZION | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b2589bdb-e852-570d-a2f4-9f44402800e2,el_68767c49ddb71f0001a267ed
LPO,Central Ladprao,PETIT BIRD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9e00780b-06b0-5f79-9d6f-698703e51987,el_68767c49ddb71f0001a267ee
LPO,Central Ladprao,DISNEY TAKETOYS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,131e05ab-f486-59a4-83ed-60d60fd0b798,el_68767c49ddb71f0001a267ef
LPO,Central Ladprao,MA CHANDELLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,27f328dc-56d4-53ca-934b-0c864db81ac7,el_68767c49ddb71f0001a267f0
LPO,Central Ladprao,CHAKO LAB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,79f170ac-788c-5353-b430-f07b54c6a110,el_68767c49ddb71f0001a267f1
LPO,Central Ladprao,SOLITAIRE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3db2fae3-58d7-5e4e-bbff-e55f778d30d7,el_68767c49ddb71f0001a267f2
LPO,Central Ladprao,GQ SOCKS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d6ad58a8-a21f-5ba5-8a5d-1c1d121277f5,el_68767c49ddb71f0001a267f3
LPO,Central Ladprao,SCHOTT ZWIESEL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cadd585d-b81c-5245-98a5-c21f0accc2e9,el_68767c49ddb71f0001a267f4
LPO,Central Ladprao,LEGO LITE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0e1ef025-346a-5e70-a949-46d1982c6ed9,el_68767c49ddb71f0001a267f5
LPO,Central Ladprao,MAISON KITSUNE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,76ce8c5b-cde5-56f1-9da3-bd0154ee3793,el_68767c49ddb71f0001a267f6
LPO,Central Ladprao,LOCKNLOCK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7a6f3572-7a95-545e-a36e-a971e877277c,el_68767c49ddb71f0001a267f7
LPO,Central Ladprao,CAMPER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d4bbe474-7fad-585b-a776-386fedbfbf64,el_68767c49ddb71f0001a267f8
LPO,Central Ladprao,HAFELE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2959a2a9-cc12-5b9f-a83c-f502a4ef9ca3,el_68767c49ddb71f0001a267f9
LPO,Central Ladprao,WACAY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ca0293d4-a984-5a77-81b9-878e6dd878d3,el_68767c49ddb71f0001a267fa
LPO,Central Ladprao,OMAZZ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4c5d5a42-149d-5a55-9b7d-8f995452308c,el_68767c49ddb71f0001a267fb
LPO,Central Ladprao,GIVENCHY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,788c4266-9b9f-5203-b8f6-4cf0df950f6e,el_68767c49ddb71f0001a267fc
LPO,Central Ladprao,FOOTWEAR BY DAPPER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5fbf0395-75fe-5d23-9753-3c96ca1f3ac2,el_68767c49ddb71f0001a267fd
LPO,Central Ladprao,TALON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e6faeb17-17ee-5f0d-bb29-40665bdfb04f,el_68767c49ddb71f0001a267fe
LPO,Central Ladprao,ABSORBA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1ce9d221-204c-55ba-acb4-10ded957b6f5,el_68767c49ddb71f0001a267ff
LPO,Central Ladprao,MARDI MERCREDI LES PETITS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2751b648-6ff8-59cf-b38b-e0d258565854,el_68767c49ddb71f0001a26800
LPO,Central Ladprao,DISNEY KOMBINERY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,499a6417-57b5-5a45-a20f-63ef512eb36f,el_68767c49ddb71f0001a26801
LPO,Central Ladprao,GRAND SEIKO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,fa8a05a9-6209-55ba-a000-f7d267d8f75e,el_68767c49ddb71f0001a26802
LPO,Central Ladprao,TISSOT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cf11378f-afff-53c8-8cea-bb2e22900450,el_68767c49ddb71f0001a26803
LPO,Central Ladprao,LIYA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0f3bd51c-3b5a-5103-b090-7137c2e90bb0,el_68767c49ddb71f0001a26804
LPO,Central Ladprao,MAMYPOKO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e89bcbb3-c252-5e20-8fb6-a11fb64bdf44,el_68767c49ddb71f0001a26805
LPO,Central Ladprao,HUSH PUPPIES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2f750754-ce20-5b49-bee3-7ec852666a9f,el_68767c49ddb71f0001a26806
LPO,Central Ladprao,BENEFIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,33a5b069-9147-554b-8617-b9ebf6776be1,el_68767c49ddb71f0001a26807
LPO,Central Ladprao,UPSET DUCK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0ba809e4-1ff7-5d09-ac83-21a60b11273e,el_68767c49ddb71f0001a26808
LPO,Central Ladprao,HEYDUDE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1ada71af-be19-5fba-87a1-831b2c320856,el_68767c49ddb71f0001a26809
LPO,Central Ladprao,ZEBRA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9e74485f-6732-5791-aeff-782aaf9836f7,el_68767c49ddb71f0001a2680a
LPO,Central Ladprao,ANDREW BROWN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,27c78924-4c27-5ef2-b833-c02b7d5b9f7a,el_68767c49ddb71f0001a2680b
LPO,Central Ladprao,MAMAS PAPAS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,020a4043-4909-5f88-a607-6cdf923d5b87,el_68767c49ddb71f0001a2680c
LPO,Central Ladprao,BABY MOBY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,894a5d41-0477-5dcc-b495-2d61e12fe1e5,el_68767c49ddb71f0001a2680d
LPO,Central Ladprao,TOM FORD BEAUTY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4d79f14e-0bb9-52cd-9da3-e0cf1de76dc5,el_68767c49ddb71f0001a2680e
LPO,Central Ladprao,HOM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dbcd7a4a-b302-5e9f-b40c-cc197ba4bd82,el_68767c49ddb71f0001a2680f
LPO,Central Ladprao,POLO CLUB | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bf10b333-4be6-587e-8ded-6d1467f71871,el_68767c49ddb71f0001a26810
LPO,Central Ladprao,THOMAS WD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,71092df9-f927-5ea8-971e-5baf38fd3983,el_68767c49ddb71f0001a26811
LPO,Central Ladprao,ELIZABETH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8a8b9338-d2ee-5daa-a42d-4a5fd6cb092a,el_68767c49ddb71f0001a26812
LPO,Central Ladprao,DAVIDOFF | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b5726d8e-221f-544b-8ead-0f52e9182b24,el_68767c49ddb71f0001a26813
LPO,Central Ladprao,GUESS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cbb3a0c5-2aca-5465-9c78-dfcf2e1b0bac,el_68767c49ddb71f0001a26814
LPO,Central Ladprao,GREEN PAN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d8ac4556-ca6d-5906-9093-1716d271c0fd,el_68767c49ddb71f0001a26815
LPO,Central Ladprao,MEDELA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,68bf4804-14e5-54b7-a5d7-9c2bf99f743d,el_68767c49ddb71f0001a26816
LPO,Central Ladprao,SWEET SENSATIONS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d3f34693-e64a-57fb-ad54-823cf7104cf3,el_68767c49ddb71f0001a26817
LPO,Central Ladprao,PHATMOJO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e023c2cd-4abf-55b4-84cb-bc9867172ad8,el_68767c49ddb71f0001a26818
LPO,Central Ladprao,PYREX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5b753baf-b250-506e-857a-28bf6c07cc96,el_68767c49ddb71f0001a26819
LPO,Central Ladprao,NA DREAMS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9eb6d17c-0e4f-540b-bd75-1ff050c7aa88,el_68767c49ddb71f0001a2681a
LPO,Central Ladprao,GEOX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c57f7eca-305c-55d3-a6ac-08977f300fac,el_68767c49ddb71f0001a2681b
LPO,Central Ladprao,GUERLAIN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1cc7788d-17a0-594f-a183-a3815e0d88b0,el_68767c49ddb71f0001a2681c
LPO,Central Ladprao,BAMBIES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c351a92f-4673-50af-9db0-badaee29580c,el_68767c49ddb71f0001a2681d
LPO,Central Ladprao,LOLITA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8038c808-dab7-5581-b26f-d855c8a5976d,el_68767c49ddb71f0001a2681e
LPO,Central Ladprao,MULBERRY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5473a4be-ff95-5b1b-bbbe-6bddcabac4a5,el_68767c49ddb71f0001a2681f
LPO,Central Ladprao,TEFAL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,18bc6ded-14c5-5343-82d2-6f0aac253674,el_68767c49ddb71f0001a26820
LPO,Central Ladprao,SHISEIDO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,29b51064-676c-53d5-9ce0-2ded3d73f31f,el_68767c49ddb71f0001a26821
LPO,Central Ladprao,SHU | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ffccd9d2-e85c-5723-b040-0fa2910b2bd6,el_68767c49ddb71f0001a26822
LPO,Central Ladprao,PATRA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,64cf1d25-bf95-519f-9959-d1aa8986c843,el_68767c49ddb71f0001a26823
LPO,Central Ladprao,HOURGLASS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2560e289-00e9-50d6-bfd6-3d0fb7c39a52,el_68767c49ddb71f0001a26824
LPO,Central Ladprao,GIAN FERRENTE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e4ffe0dc-5052-5a49-a12a-76286383655a,el_68767c49ddb71f0001a26825
LPO,Central Ladprao,PUMA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c9ccb4a0-88fb-533d-9151-cdc20f93d441,el_68767c49ddb71f0001a26826
LPO,Central Ladprao,JBL CREDIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2a4241fa-1579-5e35-bb31-13e0d8ca0251,el_68767c49ddb71f0001a26827
LPO,Central Ladprao,LONGCHAMP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,805bc084-1b75-58b5-b6d4-9b84a3921341,el_68767c49ddb71f0001a26828
LPO,Central Ladprao,PAYOT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,aeb574f1-266c-520f-9bcd-3dc5e5e22b95,el_68767c49ddb71f0001a26829
LPO,Central Ladprao,PLAYMOBIL CR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,826bbcd8-3724-5ae9-bd12-147a01d580e6,el_68767c49ddb71f0001a2682a
LPO,Central Ladprao,NEWRAY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,117ea678-30f4-5750-875a-8d9c32f27203,el_68767c49ddb71f0001a2682b
LPO,Central Ladprao,KS KIDS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e1d3b88b-2ca6-592d-9f78-3fe50b3d62f9,el_68767c49ddb71f0001a2682c
LPO,Central Ladprao,AIAOON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b3bc9bd5-8830-5d85-b4f5-ef1a711eb64b,el_68767c49ddb71f0001a2682d
LPO,Central Ladprao,DEVY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5123d02b-68fe-59ba-b91a-0eec7cdcc6ce,el_68767c49ddb71f0001a2682e
LPO,Central Ladprao,SHU UEMURA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,87e25877-475f-57a4-89fe-11c5c8084cc3,el_68767c49ddb71f0001a2682f
LPO,Central Ladprao,KEED | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ffbd043c-5a93-5838-b1a1-2c64a291d494,el_68767c49ddb71f0001a26830
LPO,Central Ladprao,D1 MILANO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,75e3fcf0-3ae4-59cc-9feb-f75f6d0100ec,el_68767c49ddb71f0001a26831
LPO,Central Ladprao,MANGO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9db484bf-84a6-5878-a7bb-a1d6c6250249,el_68767c49ddb71f0001a26832
LPO,Central Ladprao,ALUMNUS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,eeb07b88-182a-5734-a512-0d455ef6db89,el_68767c49ddb71f0001a26833
LPO,Central Ladprao,ASICS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,510546e5-e4aa-58ce-a2f4-9410fae7f396,el_68767c49ddb71f0001a26834
LPO,Central Ladprao,TOMICA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b5d36a83-5c56-502b-8b29-64c1f5f6a4b5,el_68767c49ddb71f0001a26835
LPO,Central Ladprao,BAGTASH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9c61aac9-6ade-535b-837b-2dc93caf1eeb,el_68767c49ddb71f0001a26836
LPO,Central Ladprao,LAMER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,efe1b531-dd94-56b2-bef3-6fe5a9b8c5bb,el_68767c49ddb71f0001a26837
LPO,Central Ladprao,LACOSTE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,876ab8ba-827a-504e-85e8-8a624b9b55f7,el_68767c49ddb71f0001a26838
LPO,Central Ladprao,PONY ON WHEEL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4ce76715-42aa-5dc1-97b9-bc9932d92712,el_68767c49ddb71f0001a26839
LPO,Central Ladprao,WIENNA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e445833f-50a6-59c7-868a-3f46e01c91fd,el_68767c49ddb71f0001a2683a
LPO,Central Ladprao,ANOTHER WAY WE SPEAK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f0f967d5-1640-5ae7-bfa8-cb28653c210b,el_68767c49ddb71f0001a2683b
LPO,Central Ladprao,SO SMOOCHIE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2c47f4f8-f321-57ed-a278-f95429e4f59b,el_68767c49ddb71f0001a2683c
LPO,Central Ladprao,DNO BLOCKS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7e67cc2f-a5a9-55f2-9dec-f4665e844bfd,el_68767c49ddb71f0001a2683d
LPO,Central Ladprao,NESTLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1c922258-61bb-5558-a5a5-f53b5b8e8270,el_68767c49ddb71f0001a2683e
LPO,Central Ladprao,PURLI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,68a4637b-21e0-5bc7-bd99-956331ca1454,el_68767c49ddb71f0001a2683f
LPO,Central Ladprao,OTTO SMALL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,10b02aa8-dc77-5ba2-8dbb-786f02202b5b,el_68767c49ddb71f0001a26840
LPO,Central Ladprao,MARKS & SPENCER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9782688b-e7d7-50f0-a512-92a859296d2e,el_68767c49ddb71f0001a26841
LPO,Central Ladprao,ADIDAS KIDS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d15e3b8b-b5f7-5d24-9b1e-dd3968c4a02e,el_68767c49ddb71f0001a26842
LPO,Central Ladprao,AIRWHEEL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2b4ff12a-b57e-59cf-a9d2-24f2ec0c7121,el_68767c49ddb71f0001a26843
LPO,Central Ladprao,DYSON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ad79feb9-805c-571f-81fe-77d2d346cac1,el_68767c49ddb71f0001a26844
LPO,Central Ladprao,KOSE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,02e99e7e-699e-562b-aca4-f625c871261b,el_68767c49ddb71f0001a26845
LPO,Central Ladprao,LAURA MERCIER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7b007770-e19e-5dce-a8ff-d2cb25cc3c9e,el_68767c49ddb71f0001a26846
LPO,Central Ladprao,NARCISO RODRIGUEZ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cede96a6-2db6-5d76-8d93-1c553c2ed4b7,el_68767c49ddb71f0001a26847
LPO,Central Ladprao,ELECTROLUX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,4a5a7ddc-36f0-57bb-91d6-1eea9f4f4efb,el_68767c49ddb71f0001a26848
LPO,Central Ladprao,DORTMUEND | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3f406800-7412-59a6-9df1-218f8928e5a7,el_68767c49ddb71f0001a26849
LPO,Central Ladprao,VILLAINS SF | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0e2b1471-c35b-5102-ab99-8d54b8de7cd7,el_68767c49ddb71f0001a2684a
LPO,Central Ladprao,PERMA FLORA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,35ee7813-1c11-5aae-9f90-b5b7a87d5937,el_68767c49ddb71f0001a2684b
LPO,Central Ladprao,CHANEL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9871f5fa-93cd-59f2-a54a-9d819ab36348,el_68767c49ddb71f0001a2684c
LPO,Central Ladprao,ALBA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d790f5c4-0c31-55ce-8345-012464fbf068,el_68767c49ddb71f0001a2684d
LPO,Central Ladprao,FREDERIQUE CONSTANT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8a4ef51a-7e58-5b94-b5f4-fc5fd4336016,el_68767c49ddb71f0001a2684e
LPO,Central Ladprao,PATNASILP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1c65a854-3301-5236-b7b4-e4ab3086f4ae,el_68767c49ddb71f0001a2684f
LPO,Central Ladprao,JOIE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cc1dac5b-2b04-53b3-9821-3cef80dca141,el_68767c49ddb71f0001a26850
LPO,Central Ladprao,HOLSTER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9630dc29-3175-5d2e-bc7c-492b23d76578,el_68767c49ddb71f0001a26851
LPO,Central Ladprao,JOSEPH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7889e318-81b3-5b86-addb-3cad5b1864ea,el_68767c49ddb71f0001a26852
LPO,Central Ladprao,GODMAMI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6abc44a7-62c0-5767-bfd9-9feddafed496,el_68767c49ddb71f0001a26853
